form,tags
covalentes,"['feminine', 'plural']"
covalents,"['masculine', 'plural']"
coxal,
coxale,['feminine']
coxales,"['feminine', 'plural']"
coxalgique,
coxalgiques,['plural']
coxaux,"['masculine', 'plural']"
coërcitif,
coërcitifs,"['masculine', 'plural']"
coërcitive,['feminine']
coërcitives,"['feminine', 'plural']"
coïncidentiel,
coïncidentielle,['feminine']
coïncidentielles,"['feminine', 'plural']"
coïncidentiels,"['masculine', 'plural']"
coïntéressé,
coïntéressée,['feminine']
coïntéressées,"['feminine', 'plural']"
coïntéressés,"['masculine', 'plural']"
coûteuse,['feminine']
coûteuses,"['feminine', 'plural']"
coûteux,"['masculine', 'plural']"
crabier,
crabiers,"['masculine', 'plural']"
crabière,['feminine']
crabières,"['feminine', 'plural']"
craché,
crachée,['feminine']
crachées,"['feminine', 'plural']"
crachés,"['masculine', 'plural']"
cracovien,
cracovienne,['feminine']
cracoviennes,"['feminine', 'plural']"
cracoviens,"['masculine', 'plural']"
crade,
crades,['plural']
cradingue,
cradingues,['plural']
crado,
crados,['plural']
craignos,
craintif,
craintifs,"['masculine', 'plural']"
craintive,['feminine']
craintives,"['feminine', 'plural']"
cramoisi,
cramoisie,['feminine']
cramoisies,"['feminine', 'plural']"
cramoisis,"['masculine', 'plural']"
cramé,
cramée,['feminine']
cramées,"['feminine', 'plural']"
cramés,"['masculine', 'plural']"
crangba,
crangbas,['plural']
cranial,
craniale,['feminine']
craniales,"['feminine', 'plural']"
craniaux,"['masculine', 'plural']"
crapuleuse,['feminine']
crapuleuses,"['feminine', 'plural']"
crapuleux,"['masculine', 'plural']"
craquant,
craquante,['feminine']
craquantes,"['feminine', 'plural']"
craquants,"['masculine', 'plural']"
crasse,
crasses,"['feminine', 'plural']"
crasseuse,['feminine']
crasseuses,"['feminine', 'plural']"
crasseux,"['masculine', 'plural']"
crassulescent,
crassulescente,['feminine']
crassulescentes,"['feminine', 'plural']"
crassulescents,"['masculine', 'plural']"
cratériforme,
cratériformes,['plural']
cratérisé,
cratérisée,['feminine']
cratérisées,"['feminine', 'plural']"
cratérisés,"['masculine', 'plural']"
crayeuse,['feminine']
crayeuses,"['feminine', 'plural']"
crayeux,"['masculine', 'plural']"
crestou,
creuse,['feminine']
creuses,"['feminine', 'plural']"
creusois,"['masculine', 'plural']"
creusoise,['feminine']
creusoises,"['feminine', 'plural']"
creusé,
creusée,['feminine']
creusées,"['feminine', 'plural']"
creusés,"['masculine', 'plural']"
creux,"['masculine', 'plural']"
crevant,
crevante,['feminine']
crevantes,"['feminine', 'plural']"
crevants,"['masculine', 'plural']"
crevé,
crevée,['feminine']
crevées,"['feminine', 'plural']"
crevés,"['masculine', 'plural']"
cri,
criable,
criables,['plural']
criant,
criante,['feminine']
criantes,"['feminine', 'plural']"
criants,"['masculine', 'plural']"
criard,
criarde,['feminine']
criardes,"['feminine', 'plural']"
criards,"['masculine', 'plural']"
criblé,
criblée,['feminine']
criblées,"['feminine', 'plural']"
criblés,"['masculine', 'plural']"
cricoïde,
cricoïdes,['plural']
crie,['feminine']
cries,"['feminine', 'plural']"
criminel,
criminelle,['feminine']
criminelles,"['feminine', 'plural']"
criminels,"['masculine', 'plural']"
criminogène,
criminogènes,['plural']
criminologique,
criminologiques,['plural']
crinoïde,
crinoïdes,['plural']
criophore,
criophores,['plural']
cris,"['masculine', 'plural']"
crispé,
crispée,['feminine']
crispées,"['feminine', 'plural']"
crispés,"['masculine', 'plural']"
cristallin,
cristalline,['feminine']
cristallines,"['feminine', 'plural']"
cristallinien,
cristallinienne,['feminine']
cristalliniennes,"['feminine', 'plural']"
cristalliniens,"['masculine', 'plural']"
cristallins,"['masculine', 'plural']"
cristallisable,
cristallisables,['plural']
cristallisé,
cristallisée,['feminine']
cristallisées,"['feminine', 'plural']"
cristallisés,"['masculine', 'plural']"
cristallographique,
cristallographiques,['plural']
critiquable,
critiquables,['plural']
critique,
critiques,['plural']
croate,
croates,['plural']
croche,
croches,['plural']
crochetable,
crochetables,['plural']
crochu,
crochue,['feminine']
crochues,"['feminine', 'plural']"
crochus,"['masculine', 'plural']"
crocique,
crociques,['plural']
crocodiliforme,
crocodiliformes,['plural']
croconique,
croconiques,['plural']
croissant,
croissante,['feminine']
croissantes,"['feminine', 'plural']"
croissants,"['masculine', 'plural']"
croisée,
croquant,
croquante,['feminine']
croquantes,"['feminine', 'plural']"
croquants,"['masculine', 'plural']"
croquignolet,
croquignolets,"['masculine', 'plural']"
croquignolette,['feminine']
croquignolettes,"['feminine', 'plural']"
crotonique,
crotoniques,['plural']
crotté,
crottée,['feminine']
crottées,"['feminine', 'plural']"
crottés,"['masculine', 'plural']"
croustillant,
croustillante,['feminine']
croustillantes,"['feminine', 'plural']"
croustillants,"['masculine', 'plural']"
croustilleuse,['feminine']
croustilleuses,"['feminine', 'plural']"
croustilleux,"['masculine', 'plural']"
croyable,
croyables,['plural']
croyant,
croyante,['feminine']
croyantes,"['feminine', 'plural']"
croyants,"['masculine', 'plural']"
croûteuse,['feminine']
croûteuses,"['feminine', 'plural']"
croûteux,"['masculine', 'plural']"
croûteux },['canonical']
cru,
crucial,
cruciale,['feminine']
cruciales,"['feminine', 'plural']"
cruciaux,"['masculine', 'plural']"
cruciforme,
cruciformes,['plural']
crucifère,
crucifères,['plural']
crue,['feminine']
cruel,
cruelle,['feminine']
cruelles,"['feminine', 'plural']"
cruels,"['masculine', 'plural']"
crues,"['feminine', 'plural']"
cruorique,
cruoriques,['plural']
crus,"['masculine', 'plural']"
crustacé,
crustacée,['feminine']
crustacées,"['feminine', 'plural']"
crustacés,"['masculine', 'plural']"
crustal,
crustale,['feminine']
crustales,"['feminine', 'plural']"
crustaux,"['masculine', 'plural']"
cryogène,
cryogènes,['plural']
cryogénique,
cryogéniques,['plural']
cryoscopique,
cryoscopiques,['plural']
cryptique,
cryptiques,['plural']
cryptogamique,
cryptogamiques,['plural']
cryptographique,
cryptographiques,['plural']
cryptogénique,
cryptogéniques,['plural']
cryptologique,
cryptologiques,['plural']
cryptomorphique,
cryptomorphiques,['plural']
cryptozoologique,
cryptozoologiques,['plural']
crypté,
cryptée,['feminine']
cryptées,"['feminine', 'plural']"
cryptés,"['masculine', 'plural']"
crâne,
crânes,['plural']
crânial,['alternative']
crâniale,['feminine']
crâniales,"['feminine', 'plural']"
crâniaux,"['masculine', 'plural']"
crânien,
crânienne,['feminine']
crâniennes,"['feminine', 'plural']"
crâniens,"['masculine', 'plural']"
crème,
créateur,
créatif,
créatifs,"['masculine', 'plural']"
créationniste,
créationnistes,['plural']
créative,['feminine']
créatives,"['feminine', 'plural']"
crédal,
crédale,['feminine']
crédales,"['feminine', 'plural']"
crédaux,"['masculine', 'plural']"
crédible,
crédibles,['plural']
crédule,
crédules,['plural']
crématoire,
crématoires,['plural']
crémeuse,['feminine']
crémeuses,"['feminine', 'plural']"
crémeux,"['masculine', 'plural']"
crémier,
crémiers,"['masculine', 'plural']"
crémière,['feminine']
crémières,"['feminine', 'plural']"
crépitant,
crépitante,['feminine']
crépitantes,"['feminine', 'plural']"
crépitants,"['masculine', 'plural']"
crépu,
crépue,['feminine']
crépues,"['feminine', 'plural']"
crépus,"['masculine', 'plural']"
crépusculaire,
crépusculaires,['plural']
crépénynique,
crépényniques,['plural']
crétacé,
crétacée,['feminine']
crétacées,"['feminine', 'plural']"
crétacés,"['masculine', 'plural']"
crétin,
crétine,['feminine']
crétines,"['feminine', 'plural']"
crétins,"['masculine', 'plural']"
crétois,"['masculine', 'plural']"
crétoise,['feminine']
crétoises,"['feminine', 'plural']"
crêpé,
crêpée,['feminine']
crêpées,"['feminine', 'plural']"
crêpés,"['masculine', 'plural']"
cubain,
cubaine,['feminine']
cubaines,"['feminine', 'plural']"
cubains,"['masculine', 'plural']"
cube,
cubes,['plural']
cubique,
cubiques,['plural']
cubiste,
cubistes,['plural']
cuboïde,
cuboïdes,['plural']
cuboïdien,
cuboïdienne,['feminine']
cuboïdiennes,"['feminine', 'plural']"
cuboïdiens,"['masculine', 'plural']"
cucu,['alternative']
cucue,['feminine']
cucues,"['feminine', 'plural']"
cucul,
cucul la praline,
cuculs,['plural']
cucumeriforme,['alternative']
cucumeriformes,['plural']
cucumiforme,
cucumiformes,['plural']
cucus,"['masculine', 'plural']"
cueilleur,
cueilleurs,"['masculine', 'plural']"
cueilleuse,['feminine']
cueilleuses,"['feminine', 'plural']"
cuirassé,
cuirassée,['feminine']
cuirassées,"['feminine', 'plural']"
cuirassés,"['masculine', 'plural']"
cuisant,
cuisante,['feminine']
cuisantes,"['feminine', 'plural']"
cuisants,"['masculine', 'plural']"
cuit,
cuite,['feminine']
cuites,"['feminine', 'plural']"
cuits,"['masculine', 'plural']"
cuivreuse,['feminine']
cuivreuses,"['feminine', 'plural']"
cuivreux,"['masculine', 'plural']"
cuivrique,
cuivriques,['plural']
cuivré,
cuivrée,['feminine']
cuivrées,"['feminine', 'plural']"
cuivrés,"['masculine', 'plural']"
cul par-dessus tête,
cul-cul,['alternative']
culinaire,
culinaires,['plural']
culminant,
culminante,['feminine']
culminantes,"['feminine', 'plural']"
culminants,"['masculine', 'plural']"
culotté,
culottée,['feminine']
culottées,"['feminine', 'plural']"
culottés,"['masculine', 'plural']"
culte,
cultes,['plural']
cultissime,
cultissimes,['plural']
cultivable,
cultivables,['plural']
cultivé,
cultivée,['feminine']
cultivées,"['feminine', 'plural']"
cultivés,"['masculine', 'plural']"
cultuel,
cultuelle,['feminine']
cultuelles,"['feminine', 'plural']"
cultuels,"['masculine', 'plural']"
culturaliste,
culturalistes,['plural']
culturel,
culturelle,['feminine']
culturelles,"['feminine', 'plural']"
culturels,"['masculine', 'plural']"
cuminique,
cuminiques,['plural']
cumulatif,
cumulatifs,"['masculine', 'plural']"
cumulative,['feminine']
cumulatives,"['feminine', 'plural']"
cunéiforme,
cunéiformes,['plural']
cupide,
cupides,['plural']
cuprifère,
cuprifères,['plural']
cuprique,
cupriques,['plural']
cupro-ammoniacal,['alternative']
cuproammoniacal,
cuproammoniacale,['feminine']
cuproammoniacales,"['feminine', 'plural']"
cuproammoniacaux,"['masculine', 'plural']"
cuprolithique,
cuprolithiques,['plural']
cupulifère,
cupulifères,['plural']
curable,
curables,['plural']
curatif,
curatifs,"['masculine', 'plural']"
curative,['feminine']
curatives,"['feminine', 'plural']"
curial,
curiale,['feminine']
curiales,"['feminine', 'plural']"
curiate,
curiates,['plural']
curiaux,"['masculine', 'plural']"
curieuse,['feminine']
curieuses,"['feminine', 'plural']"
curieux,"['masculine', 'plural']"
cursif,
cursifs,"['masculine', 'plural']"
cursive,['feminine']
cursives,"['feminine', 'plural']"
curule,
curules,['plural']
curviligne,
curvilignes,['plural']
curvilinéaire,
curvilinéaires,['plural']
cutané,
cutanée,['feminine']
cutanées,"['feminine', 'plural']"
cutanés,"['masculine', 'plural']"
cyanhydrique,
cyanhydriques,['plural']
cyanique,
cyaniques,['plural']
cyanophile,
cyanophiles,['plural']
cyanurique,
cyanuriques,['plural']
cybernétique,
cybernétiques,['plural']
cyclable,
cyclables,['plural']
cyclique,
cycliques,['plural']
cyclisant,
cyclisante,['feminine']
cyclisantes,"['feminine', 'plural']"
cyclisants,"['masculine', 'plural']"
cyclisé,
cyclisée,['feminine']
cyclisées,"['feminine', 'plural']"
cyclisés,"['masculine', 'plural']"
cyclomatique,
cyclomatiques,['plural']
cyclonal,
cyclonale,['feminine']
cyclonales,"['feminine', 'plural']"
cyclonaux,"['masculine', 'plural']"
cyclonique,
cycloniques,['plural']
cyclopentanophénanthrénique,
cyclopentanophénanthréniques,['plural']
cyclopéen,
cyclopéenne,['feminine']
cyclopéennes,"['feminine', 'plural']"
cyclopéens,"['masculine', 'plural']"
cyclothymique,
cyclothymiques,['plural']
cyclotomique,
cyclotomiques,['plural']
cycloïdal,
cycloïdale,['feminine']
cycloïdales,"['feminine', 'plural']"
cycloïdaux,"['masculine', 'plural']"
cylindracé,
cylindracée,['feminine']
cylindracées,"['feminine', 'plural']"
cylindracés,"['masculine', 'plural']"
cylindrique,
cylindriques,['plural']
cylindroïde,
cylindroïdes,['plural']
cynique,
cyniques,['plural']
cynologique,
cynologiques,['plural']
cynophile,
cynophiles,['plural']
cynthien,
cynthienne,['feminine']
cynthiennes,"['feminine', 'plural']"
cynthiens,"['masculine', 'plural']"
cynégétique,
cynégétiques,['plural']
cypriote,
cypriotes,['plural']
cypéracé,
cypéracée,['feminine']
cypéracées,"['feminine', 'plural']"
cypéracés,"['masculine', 'plural']"
cyrillique,
cyrilliques,['plural']
cyrénéen,
cyrénéenne,['feminine']
cyrénéennes,"['feminine', 'plural']"
cyrénéens,"['masculine', 'plural']"
cystique,
cystiques,['plural']
cytoarchitectonique,
cytoarchitectoniques,['plural']
cytogénétique,
cytogénétiques,['plural']
cytologique,
cytologiques,['plural']
cytométrique,
cytométriques,['plural']
cytoplasmique,
cytoplasmiques,['plural']
cytotaxinomique,
cytotaxinomiques,['plural']
cytotoxique,
cytotoxiques,['plural']
czarien,
czarienne,['feminine']
czariennes,"['feminine', 'plural']"
czariens,"['masculine', 'plural']"
câblé,
câblée,['feminine']
câblées,"['feminine', 'plural']"
câblés,"['masculine', 'plural']"
câlin,
câline,['feminine']
câlines,"['feminine', 'plural']"
câlins,"['masculine', 'plural']"
cæcal,
cæcale,['feminine']
cæcales,"['feminine', 'plural']"
cæcaux,"['masculine', 'plural']"
cæleste,['alternative']
cælestes,['plural']
cécal,['alternative']
cédulaire,
cédulaires,['plural']
cédétiste,
cédétistes,['plural']
céfran,
céfrans,['plural']
cégepienne,
cégepiennes,
cégépien,
cégépienne,['feminine']
cégépiennes,"['feminine', 'plural']"
cégépiens,"['masculine', 'plural']"
cégésimal,
cégésimale,['feminine']
cégésimales,"['feminine', 'plural']"
cégésimaux,"['masculine', 'plural']"
cégétiste,
cégétistes,['plural']
céladon,
céleste,
célestes,['plural']
céliaque,['alternative']
célibataire,
célibataires,['plural']
célèbre,
célèbres,['plural']
célébrissime,
célébrissimes,['plural']
célérifère,
célérifères,['plural']
céléripède,
céléripèdes,['plural']
cémentatoire,
cémentatoires,['plural']
cémétérial,
cémétériale,['feminine']
cémétériales,"['feminine', 'plural']"
cémétériaux,"['masculine', 'plural']"
cénesthésique,
cénesthésiques,['plural']
cénobial,
cénobiale,['feminine']
cénobiales,"['feminine', 'plural']"
cénobiaux,"['masculine', 'plural']"
cénobitique,
cénobitiques,['plural']
céphalique,
céphaliques,['plural']
céphalo-rachidien,
céphalo-rachidienne,['feminine']
céphalo-rachidiennes,"['feminine', 'plural']"
céphalo-rachidiens,"['masculine', 'plural']"
céphaloscopique,
céphaloscopiques,['plural']
céphalé,
céphalée,['feminine']
céphalées,"['feminine', 'plural']"
céphalés,"['masculine', 'plural']"
céramique,
céramiques,['plural']
céreuse,['feminine']
céreuses,"['feminine', 'plural']"
céreux,"['masculine', 'plural']"
cérique,
cériques,['plural']
céronnais,"['masculine', 'plural']"
céronnaise,['feminine']
céronnaises,"['feminine', 'plural']"
cérotique,
cérotiques,['plural']
céruléen,
céruléenne,['feminine']
céruléennes,"['feminine', 'plural']"
céruléens,"['masculine', 'plural']"
